Province,year,age_inf,rate,rate_CI_lower,rate_CI_upper,disease_type,hospitalisation,popul_denom,age
Mpumalanga,2011-2016,23,299.1,129.2,509.2,SARI,FALSE,100000,21-23m
Mpumalanga,2011-2016,24,72.3,44.8,111.7,SARI,FALSE,100000,24-35m
Mpumalanga,2011-2016,25,72.3,44.8,111.7,SARI,FALSE,100000,24-35m
Mpumalanga,2011-2016,26,72.3,44.8,111.7,SARI,FALSE,100000,24-35m
Mpumalanga,2011-2016,27,72.3,44.8,111.7,SARI,FALSE,100000,24-35m
Mpumalanga,2011-2016,28,72.3,44.8,111.7,SARI,FALSE,100000,24-35m
Mpumalanga,2011-2016,29,72.3,44.8,111.7,SARI,FALSE,100000,24-35m
Mpumalanga,2011-2016,30,72.3,44.8,111.7,SARI,FALSE,100000,24-35m
Mpumalanga,2011-2016,31,72.3,44.8,111.7,SARI,FALSE,100000,24-35m
Mpumalanga,2011-2016,32,72.3,44.8,111.7,SARI,FALSE,100000,24-35m
Mpumalanga,2011-2016,33,72.3,44.8,111.7,SARI,FALSE,100000,24-35m
Mpumalanga,2011-2016,34,72.3,44.8,111.7,SARI,FALSE,100000,24-35m
Mpumalanga,2011-2016,35,72.3,44.8,111.7,SARI,FALSE,100000,24-35m
Mpumalanga,2011-2016,36,36,15.9,64.7,SARI,FALSE,100000,36-47m
Mpumalanga,2011-2016,37,36,15.9,64.7,SARI,FALSE,100000,36-47m
Mpumalanga,2011-2016,38,36,15.9,64.7,SARI,FALSE,100000,36-47m
Mpumalanga,2011-2016,39,36,15.9,64.7,SARI,FALSE,100000,36-47m
Mpumalanga,2011-2016,40,36,15.9,64.7,SARI,FALSE,100000,36-47m
Mpumalanga,2011-2016,41,36,15.9,64.7,SARI,FALSE,100000,36-47m
Mpumalanga,2011-2016,42,36,15.9,64.7,SARI,FALSE,100000,36-47m
Mpumalanga,2011-2016,43,36,15.9,64.7,SARI,FALSE,100000,36-47m
Mpumalanga,2011-2016,44,36,15.9,64.7,SARI,FALSE,100000,36-47m
Mpumalanga,2011-2016,45,36,15.9,64.7,SARI,FALSE,100000,36-47m
Mpumalanga,2011-2016,46,36,15.9,64.7,SARI,FALSE,100000,36-47m
Mpumalanga,2011-2016,47,36,15.9,64.7,SARI,FALSE,100000,36-47m
Mpumalanga,2011-2016,48,36.4,17.4,65.3,SARI,FALSE,100000,48-59m
Mpumalanga,2011-2016,49,36.4,17.4,65.3,SARI,FALSE,100000,48-59m
Mpumalanga,2011-2016,50,36.4,17.4,65.3,SARI,FALSE,100000,48-59m
Mpumalanga,2011-2016,51,36.4,17.4,65.3,SARI,FALSE,100000,48-59m
Mpumalanga,2011-2016,52,36.4,17.4,65.3,SARI,FALSE,100000,48-59m
Mpumalanga,2011-2016,53,36.4,17.4,65.3,SARI,FALSE,100000,48-59m
Mpumalanga,2011-2016,54,36.4,17.4,65.3,SARI,FALSE,100000,48-59m
Mpumalanga,2011-2016,55,36.4,17.4,65.3,SARI,FALSE,100000,48-59m
Mpumalanga,2011-2016,56,36.4,17.4,65.3,SARI,FALSE,100000,48-59m
Mpumalanga,2011-2016,57,36.4,17.4,65.3,SARI,FALSE,100000,48-59m
Mpumalanga,2011-2016,58,36.4,17.4,65.3,SARI,FALSE,100000,48-59m
Mpumalanga,2011-2016,59,36.4,17.4,65.3,SARI,FALSE,100000,48-59m
South Africa,2011-2016,0,7870.7,5110,11115.5,SARI,FALSE,100000,0m
South Africa,2011-2016,1,7904.6,5830.4,10630.5,SARI,FALSE,100000,1m
South Africa,2011-2016,2,5619.1,4081.4,7669.1,SARI,FALSE,100000,2m
South Africa,2011-2016,3,4984,3519.1,6908.7,SARI,FALSE,100000,3m
South Africa,2011-2016,4,4730.5,3206.4,6731.4,SARI,FALSE,100000,4m
South Africa,2011-2016,5,3011.1,1994.3,4437.1,SARI,FALSE,100000,5m
South Africa,2011-2016,6,3286.5,2204.3,4735.3,SARI,FALSE,100000,6m
South Africa,2011-2016,7,2222.2,1372.3,3427.7,SARI,FALSE,100000,7m
South Africa,2011-2016,8,1494.9,904.8,2289.1,SARI,FALSE,100000,8m
South Africa,2011-2016,9,1261.5,679.7,2095.1,SARI,FALSE,100000,9m
South Africa,2011-2016,10,1240.6,679.1,1984.2,SARI,FALSE,100000,10m
South Africa,2011-2016,11,1156.1,614.2,1944.4,SARI,FALSE,100000,11m
South Africa,2011-2016,12,790.5,517.8,1203.8,SARI,FALSE,100000,12-14m
South Africa,2011-2016,13,790.5,517.8,1203.8,SARI,FALSE,100000,12-14m
South Africa,2011-2016,14,790.5,517.8,1203.8,SARI,FALSE,100000,12-14m
South Africa,2011-2016,15,552.7,340.4,844,SARI,FALSE,100000,15-17m
South Africa,2011-2016,16,552.7,340.4,844,SARI,FALSE,100000,15-17m
South Africa,2011-2016,17,552.7,340.4,844,SARI,FALSE,100000,15-17m
South Africa,2011-2016,18,400.8,214.8,639.7,SARI,FALSE,100000,18-20m
South Africa,2011-2016,19,400.8,214.8,639.7,SARI,FALSE,100000,18-20m
South Africa,2011-2016,20,400.8,214.8,639.7,SARI,FALSE,100000,18-20m
South Africa,2011-2016,21,554.5,238.8,948.2,SARI,FALSE,100000,21-23m
South Africa,2011-2016,22,554.5,238.8,948.2,SARI,FALSE,100000,21-23m
South Africa,2011-2016,23,554.5,238.8,948.2,SARI,FALSE,100000,21-23m
South Africa,2011-2016,24,135,85.3,204.4,SARI,FALSE,100000,24-35m
South Africa,2011-2016,25,135,85.3,204.4,SARI,FALSE,100000,24-35m
South Africa,2011-2016,26,135,85.3,204.4,SARI,FALSE,100000,24-35m
South Africa,2011-2016,27,135,85.3,204.4,SARI,FALSE,100000,24-35m
South Africa,2011-2016,28,135,85.3,204.4,SARI,FALSE,100000,24-35m
South Africa,2011-2016,29,135,85.3,204.4,SARI,FALSE,100000,24-35m
South Africa,2011-2016,30,135,85.3,204.4,SARI,FALSE,100000,24-35m
South Africa,2011-2016,31,135,85.3,204.4,SARI,FALSE,100000,24-35m
South Africa,2011-2016,32,135,85.3,204.4,SARI,FALSE,100000,24-35m
South Africa,2011-2016,33,135,85.3,204.4,SARI,FALSE,100000,24-35m
South Africa,2011-2016,34,135,85.3,204.4,SARI,FALSE,100000,24-35m
South Africa,2011-2016,35,135,85.3,204.4,SARI,FALSE,100000,24-35m
South Africa,2011-2016,36,66.4,29.9,118,SARI,FALSE,100000,36-47m
South Africa,2011-2016,37,66.4,29.9,118,SARI,FALSE,100000,36-47m
South Africa,2011-2016,38,66.4,29.9,118,SARI,FALSE,100000,36-47m
South Africa,2011-2016,39,66.4,29.9,118,SARI,FALSE,100000,36-47m
South Africa,2011-2016,40,66.4,29.9,118,SARI,FALSE,100000,36-47m
South Africa,2011-2016,41,66.4,29.9,118,SARI,FALSE,100000,36-47m
South Africa,2011-2016,42,66.4,29.9,118,SARI,FALSE,100000,36-47m
South Africa,2011-2016,43,66.4,29.9,118,SARI,FALSE,100000,36-47m
South Africa,2011-2016,44,66.4,29.9,118,SARI,FALSE,100000,36-47m
South Africa,2011-2016,45,66.4,29.9,118,SARI,FALSE,100000,36-47m
South Africa,2011-2016,46,66.4,29.9,118,SARI,FALSE,100000,36-47m
South Africa,2011-2016,47,66.4,29.9,118,SARI,FALSE,100000,36-47m
South Africa,2011-2016,48,67.8,31.7,118.8,SARI,FALSE,100000,48-59m
South Africa,2011-2016,49,67.8,31.7,118.8,SARI,FALSE,100000,48-59m
South Africa,2011-2016,50,67.8,31.7,118.8,SARI,FALSE,100000,48-59m
South Africa,2011-2016,51,67.8,31.7,118.8,SARI,FALSE,100000,48-59m
South Africa,2011-2016,52,67.8,31.7,118.8,SARI,FALSE,100000,48-59m
South Africa,2011-2016,53,67.8,31.7,118.8,SARI,FALSE,100000,48-59m
South Africa,2011-2016,54,67.8,31.7,118.8,SARI,FALSE,100000,48-59m
South Africa,2011-2016,55,67.8,31.7,118.8,SARI,FALSE,100000,48-59m
South Africa,2011-2016,56,67.8,31.7,118.8,SARI,FALSE,100000,48-59m
South Africa,2011-2016,57,67.8,31.7,118.8,SARI,FALSE,100000,48-59m
South Africa,2011-2016,58,67.8,31.7,118.8,SARI,FALSE,100000,48-59m
South Africa,2011-2016,59,67.8,31.7,118.8,SARI,FALSE,100000,48-59m
